Province_State,Country_Region,Lat,Long_,Confirmed,Deaths,Recovered,Active,Last_Update
Wyoming,US,44.52157546,-109.5852825,1,0,0,1,2020-04-27 2:30:52
Wisconsin,US,44.51727459,-87.61468386,10,1,0,9,2020-04-27 2:30:52
Maine,US,44.49952995,-70.75682123,15,0,0,15,2020-04-27 2:30:52
New York,US,44.4976179,-75.06550039,167,0,0,167,2020-04-25 0:00:00
Oregon,US,44.49167306,-123.4316987,29,5,0,24,2020-04-27 2:30:52
Oregon,US,44.49024544,-119.0068631,1,0,0,1,2020-04-27 2:30:52
Oregon,US,44.48899494,-122.5373154,74,7,0,67,2020-04-27 2:30:52
Maine,US,44.4858305,-69.12061935,48,11,0,37,2020-04-27 2:30:52
Wisconsin,US,44.47558711,-89.50152965,4,0,0,4,2020-04-27 2:30:52
Wisconsin,US,44.47068056,-88.96534501,7,1,0,6,2020-04-27 2:30:52
Vermont,US,44.46548598,-72.10314651,13,0,0,13,2020-04-27 2:30:52
Vermont,US,44.46322849,-73.08359212,410,30,0,380,2020-04-27 2:30:52
Wisconsin,US,44.45537896,-90.04158336,2,0,0,2,2020-04-27 2:30:52
Idaho,US,44.45275475,-116.7847688,1,0,0,1,2020-04-27 2:30:52
Wisconsin,US,44.4526553,-88.00411844,776,2,0,774,2020-04-27 2:30:52
Wisconsin,US,44.41578887,-88.46565023,46,2,0,44,2020-04-27 2:30:52
South Dakota,US,44.41464384,-98.27858469,21,2,0,19,2020-04-27 2:30:52
South Dakota,US,44.41381872,-100.7349153,1,0,0,1,2020-04-27 2:30:52
Minnesota,US,44.41327865,-95.83806103,6,0,0,6,2020-04-27 2:30:52
Minnesota,US,44.41311883,-96.26688165,2,0,0,2,2020-04-27 2:30:52
Minnesota,US,44.40849741,-92.7234195,19,0,0,19,2020-04-27 2:30:52
Maine,US,44.40759555,-69.76738544,101,5,0,96,2020-04-27 2:30:52
Minnesota,US,44.40555844,-95.25207021,1,0,0,1,2020-04-27 2:30:52
South Dakota,US,44.39091534,-99.99661148,7,0,0,7,2020-04-27 2:30:52
Wisconsin,US,44.37835084,-91.75332578,4,1,0,3,2020-04-27 2:30:52
Minnesota,US,44.37136597,-93.72844721,22,0,0,22,2020-04-27 2:30:52
South Dakota,US,44.36974375,-96.79079945,11,0,0,11,2020-04-27 2:30:52
South Dakota,US,44.36956169,-97.4913945,0,0,0,0,2020-04-27 2:30:52
South Dakota,US,44.35919441,-103.7929428,9,0,0,9,2020-04-27 2:30:52
Michigan,US,44.35486835,-83.63484895,33,4,0,29,2020-04-27 2:30:52
Minnesota,US,44.3543376,-93.29658715,9,1,0,8,2020-04-27 2:30:52
Minnesota,US,44.35291112,-94.24710352,9,2,0,7,2020-04-27 2:30:52
Michigan,US,44.33853602,-85.57712739,8,1,0,7,2020-04-27 2:30:52
Michigan,US,44.33772443,-85.09256478,15,1,0,14,2020-04-27 2:30:52
Michigan,US,44.33481032,-84.12725175,9,0,0,9,2020-04-27 2:30:52
Michigan,US,44.33473082,-84.61067651,13,0,0,13,2020-04-27 2:30:52
Michigan,US,44.33352407,-86.05626916,11,0,0,11,2020-04-27 2:30:52
Wisconsin,US,44.31864893,-90.80566792,12,1,0,11,2020-04-27 2:30:52
Wisconsin,US,44.30360275,-91.35893614,2,0,0,2,2020-04-27 2:30:52
Minnesota,US,44.28424356,-92.23121312,8,0,0,8,2020-04-27 2:30:52
Vermont,US,44.27343241,-72.61604978,33,1,0,32,2020-04-27 2:30:52
Wyoming,US,44.24886082,-105.5474404,23,0,0,23,2020-04-27 2:30:52
Minnesota,US,44.24205652,-94.72562874,8,1,0,7,2020-04-27 2:30:52
Idaho,US,44.24186819,-114.2855494,2,0,0,2,2020-04-27 2:30:52
Idaho,US,44.22800938,-111.4809943,2,0,0,2,2020-04-27 2:30:52
Maine,US,44.1664747,-70.20380627,42,2,0,40,2020-04-27 2:30:52
Oregon,US,44.14230227,-120.356297,1,0,0,1,2020-04-27 2:30:52
Wisconsin,US,44.11946801,-87.80928853,10,0,0,10,2020-04-27 2:30:52
New York,US,44.11630765,-73.77297842,24,0,0,24,2020-04-25 0:00:00
Maine,US,44.11486325,-69.10529169,14,0,0,14,2020-04-27 2:30:52
Wisconsin,US,44.11324419,-89.24317107,2,0,0,2,2020-04-27 2:30:52
Inner Mongolia,China,44.0935,113.9448,198,1,129,68,2020-04-27 0:19:18
Wisconsin,US,44.0816316,-88.21780273,7,0,0,7,2020-04-27 2:30:52
Wisconsin,US,44.06886922,-88.64477096,48,1,0,47,2020-04-27 2:30:52
South Dakota,US,44.06637798,-98.62965972,6,1,0,5,2020-04-27 2:30:52
Idaho,US,44.06482372,-116.398376,12,0,0,12,2020-04-27 2:30:52
Michigan,US,44.0636262,-83.89277559,16,1,0,15,2020-04-27 2:30:52
Maine,US,44.05996956,-69.54227124,12,0,0,12,2020-04-27 2:30:52
New York,US,44.04200959,-75.94653457,60,0,0,60,2020-04-25 0:00:00
Wyoming,US,44.04057166,-106.5845174,15,1,0,14,2020-04-27 2:30:52
Minnesota,US,44.03554215,-94.06699781,29,0,0,29,2020-04-27 2:30:52
Vermont,US,44.03217337,-73.14130877,61,2,0,59,2020-04-27 2:30:52
South Dakota,US,44.02351092,-98.0909816,3,0,0,3,2020-04-27 2:30:52
Minnesota,US,44.02301619,-96.25841142,2,0,0,2,2020-04-27 2:30:52
South Dakota,US,44.02266214,-96.67081159,3,0,0,3,2020-04-27 2:30:52
Minnesota,US,44.02240351,-93.22627088,12,0,0,12,2020-04-27 2:30:52
Minnesota,US,44.02238415,-92.86244324,19,0,0,19,2020-04-27 2:30:52
Minnesota,US,44.02216709,-95.76328482,8,0,0,8,2020-04-27 2:30:52
Minnesota,US,44.02211116,-93.58720034,3,0,0,3,2020-04-27 2:30:52
South Dakota,US,44.02197882,-97.60992207,1,0,0,1,2020-04-27 2:30:52
South Dakota,US,44.02193107,-97.12926365,4,0,0,4,2020-04-27 2:30:52
,Serbia,44.0165,21.0059,6630,125,870,5635,2020-04-27 2:30:33
Minnesota,US,44.00715262,-95.18138802,6,0,0,6,2020-04-27 2:30:52
Idaho,US,44.00545243,-116.7647695,13,1,0,12,2020-04-27 2:30:52
Vermont,US,44.00470222,-72.37640104,6,0,0,6,2020-04-27 2:30:52
Minnesota,US,44.00374114,-92.40209944,239,6,0,233,2020-04-27 2:30:52
South Dakota,US,44.0025835,-102.8240777,12,1,0,11,2020-04-27 2:30:52
Michigan,US,43.99509218,-86.24988902,5,0,0,5,2020-04-27 2:30:52
Michigan,US,43.99050893,-85.802173,2,0,0,2,2020-04-27 2:30:52
Michigan,US,43.98992088,-85.32566756,8,0,0,8,2020-04-27 2:30:52
Michigan,US,43.98901072,-84.38774817,11,1,0,10,2020-04-27 2:30:52
Michigan,US,43.98794227,-84.8481986,10,1,0,9,2020-04-27 2:30:52
Minnesota,US,43.98772283,-91.78081305,66,13,0,53,2020-04-27 2:30:52
Minnesota,US,43.97823903,-94.61413846,7,0,0,7,2020-04-27 2:30:52
Wisconsin,US,43.96974651,-89.76782777,4,1,0,3,2020-04-27 2:30:52
Maine,US,43.95415864,-69.85074999,18,0,0,18,2020-04-27 2:30:52
Wisconsin,US,43.94641218,-90.618819,14,0,0,14,2020-04-27 2:30:52
,San Marino,43.9424,12.4578,538,41,64,433,2020-04-27 2:30:33
New Hampshire,US,43.93779815,-71.82057197,48,0,0,48,2020-04-27 2:30:52
Oregon,US,43.93727035,-122.847753,50,2,0,48,2020-04-27 2:30:52
Wyoming,US,43.93522482,-110.5890801,95,0,0,95,2020-04-27 2:30:52
Wisconsin,US,43.92456975,-90.11120239,12,1,0,11,2020-04-27 2:30:52
,Bosnia and Herzegovina,43.9159,17.6791,1516,59,624,833,2020-04-27 2:30:33
Oregon,US,43.91570171,-121.2289121,73,0,0,73,2020-04-27 2:30:52
Wisconsin,US,43.90632465,-91.11451093,26,0,0,26,2020-04-27 2:30:52
Wyoming,US,43.90451606,-107.680187,8,0,0,8,2020-04-27 2:30:52
South Dakota,US,43.89522709,-99.85201878,2,0,0,2,2020-04-27 2:30:52
New Hampshire,US,43.87498583,-71.20430216,30,0,0,30,2020-04-27 2:30:52
Maine,US,43.8370751,-70.37226999,454,24,0,430,2020-04-27 2:30:52
Michigan,US,43.83353985,-83.04078453,13,0,0,13,2020-04-27 2:30:52
Idaho,US,43.82078483,-112.3131749,5,0,0,5,2020-04-27 2:30:52
Wisconsin,US,43.81911946,-89.40073763,3,1,0,2,2020-04-27 2:30:52
Wisconsin,US,43.80025981,-89.04679553,1,0,0,1,2020-04-27 2:30:52
New York,US,43.7844157,-75.44903992,9,0,0,9,2020-04-25 0:00:00
Idaho,US,43.78141028,-111.6538474,8,0,0,8,2020-04-27 2:30:52
Wisconsin,US,43.75354908,-88.48885325,69,3,0,66,2020-04-27 2:30:52
Idaho,US,43.75303583,-111.2056773,8,0,0,8,2020-04-27 2:30:52
,Monaco,43.7333,7.4167,94,4,42,48,2020-04-27 2:30:33
Wisconsin,US,43.72099677,-87.94579284,45,2,0,43,2020-04-27 2:30:52
Wyoming,US,43.71930657,-108.4423174,3,0,0,3,2020-04-27 2:30:52
South Dakota,US,43.71757685,-98.56050467,1,0,0,1,2020-04-27 2:30:52
South Dakota,US,43.71756379,-99.08118954,0,0,0,0,2020-04-27 2:30:52
Michigan,US,43.70639106,-83.98731479,115,2,0,113,2020-04-27 2:30:52
South Dakota,US,43.67490933,-98.14458906,5,0,0,5,2020-04-27 2:30:52
Minnesota,US,43.67482683,-96.25296832,5,0,0,5,2020-04-27 2:30:52
South Dakota,US,43.67441641,-96.7910885,1854,6,0,1848,2020-04-27 2:30:52
Minnesota,US,43.67434621,-95.75329576,352,1,0,351,2020-04-27 2:30:52
Minnesota,US,43.67429718,-94.55099908,43,4,0,39,2020-04-27 2:30:52
South Dakota,US,43.6742571,-97.36863144,4,1,0,3,2020-04-27 2:30:52
Minnesota,US,43.67423373,-95.15398258,7,0,0,7,2020-04-27 2:30:52
Minnesota,US,43.67394126,-92.08980382,12,1,0,11,2020-04-27 2:30:52
Minnesota,US,43.67385583,-93.34884422,33,0,0,33,2020-04-27 2:30:52
Minnesota,US,43.67381499,-93.94787458,4,0,0,4,2020-04-27 2:30:52
Minnesota,US,43.67142874,-92.75234549,28,0,0,28,2020-04-27 2:30:52
Minnesota,US,43.67129565,-91.49143057,1,0,0,1,2020-04-27 2:30:52
Jilin,China,43.6661,126.1923,110,1,99,10,2020-04-27 0:15:14
New York,US,43.66146647,-74.49721957,3,0,0,3,2020-04-25 0:00:00
Michigan,US,43.64330771,-84.38804374,52,3,0,49,2020-04-27 2:30:52
Michigan,US,43.64124435,-86.26726673,5,1,0,4,2020-04-27 2:30:52
Michigan,US,43.64064262,-85.32463223,14,1,0,13,2020-04-27 2:30:52
Michigan,US,43.64060976,-84.84664923,55,7,0,48,2020-04-27 2:30:52
Idaho,US,43.61970148,-116.7095499,233,6,0,227,2020-04-27 2:30:52
Wisconsin,US,43.59422667,-90.8324691,1,0,0,1,2020-04-27 2:30:52
Vermont,US,43.58010937,-72.58595157,39,2,0,37,2020-04-27 2:30:52
Vermont,US,43.57723578,-73.03741676,44,1,0,43,2020-04-27 2:30:52
New York,US,43.56173026,-73.8433699,135,0,0,135,2020-04-25 0:00:00
Michigan,US,43.554374,-85.80070107,15,0,0,15,2020-04-27 2:30:52
New Hampshire,US,43.51637314,-71.41684235,31,0,0,31,2020-04-27 2:30:52
Maine,US,43.47808377,-70.71052375,196,7,0,189,2020-04-27 2:30:52
Idaho,US,43.46665742,-114.8065892,1,0,0,1,2020-04-27 2:30:52
Michigan,US,43.46606813,-83.41897025,82,13,0,69,2020-04-27 2:30:52
Wisconsin,US,43.46492199,-89.33589004,27,1,0,26,2020-04-27 2:30:52
Idaho,US,43.4526575,-116.2415516,650,15,0,635,2020-04-27 2:30:52
New York,US,43.42778894,-76.14635194,61,2,0,59,2020-04-25 0:00:00
Wisconsin,US,43.42574087,-89.94966132,40,3,0,37,2020-04-27 2:30:52
Michigan,US,43.42406072,-82.82055898,34,4,0,30,2020-04-27 2:30:52
New York,US,43.42034246,-74.96145307,57,3,0,54,2020-04-25 0:00:00
Wisconsin,US,43.41576662,-88.70928178,29,1,0,28,2020-04-27 2:30:52
Idaho,US,43.4085812,-113.9752658,492,5,0,487,2020-04-27 2:30:52
Idaho,US,43.38713372,-111.6161537,28,0,0,28,2020-04-27 2:30:52
Wisconsin,US,43.38352225,-87.94625009,85,9,0,76,2020-04-27 2:30:52
Iowa,US,43.38107862,-96.20926845,7,0,0,7,2020-04-27 2:30:52
Iowa,US,43.37824276,-95.62422844,7,0,0,7,2020-04-27 2:30:52
Iowa,US,43.37787725,-95.1510206,5,0,0,5,2020-04-27 2:30:52
Iowa,US,43.37782951,-94.67858943,1,0,0,1,2020-04-27 2:30:52
Iowa,US,43.37751174,-93.73407298,2,0,0,2,2020-04-27 2:30:52
Iowa,US,43.37750768,-93.26087602,1,0,0,1,2020-04-27 2:30:52
Wisconsin,US,43.3762778,-90.43012729,11,1,0,10,2020-04-27 2:30:52
Wisconsin,US,43.36863664,-88.22974712,92,4,0,88,2020-04-27 2:30:52
New Hampshire,US,43.36094111,-72.22203125,11,0,0,11,2020-04-27 2:30:52
Iowa,US,43.35671042,-92.31702714,6,0,0,6,2020-04-27 2:30:52
Iowa,US,43.35638371,-92.78887719,2,0,0,2,2020-04-27 2:30:52
Idaho,US,43.3507101,-115.4701578,29,2,0,27,2020-04-27 2:30:52
South Dakota,US,43.33749164,-102.5555498,1,0,0,1,2020-04-27 2:30:52
South Dakota,US,43.33449012,-97.75536441,3,0,0,3,2020-04-27 2:30:52
Michigan,US,43.33433923,-84.0513121,558,43,0,515,2020-04-27 2:30:52
New York,US,43.31153794,-73.43043448,127,2,0,125,2020-04-25 0:00:00
South Dakota,US,43.3109081,-97.14865776,15,0,0,15,2020-04-27 2:30:52
Michigan,US,43.31082541,-85.15252824,32,1,0,31,2020-04-27 2:30:52
New Hampshire,US,43.29662971,-71.6811573,126,0,0,126,2020-04-27 2:30:52
Michigan,US,43.29265605,-84.60505416,8,1,0,7,2020-04-27 2:30:52
New Hampshire,US,43.291833,-71.02336013,132,0,0,132,2020-04-27 2:30:52
Michigan,US,43.29123859,-86.15176712,228,13,0,215,2020-04-27 2:30:52
Iowa,US,43.29094334,-91.84422722,24,0,0,24,2020-04-27 2:30:52
Iowa,US,43.28383218,-91.37860922,68,3,0,65,2020-04-27 2:30:52
Oregon,US,43.27941273,-123.167291,23,0,0,23,2020-04-27 2:30:52
South Dakota,US,43.27841182,-96.7203905,128,0,0,128,2020-04-27 2:30:52
New York,US,43.2516977,-78.2320066,80,7,0,73,2020-04-25 0:00:00
New York,US,43.24375382,-75.43710392,384,14,0,370,2020-04-25 0:00:00
South Dakota,US,43.23929297,-103.5275691,1,0,0,1,2020-04-27 2:30:52
Wisconsin,US,43.23870316,-90.93073686,3,0,0,3,2020-04-27 2:30:52
Idaho,US,43.2167288,-112.3978437,3,0,0,3,2020-04-27 2:30:52
South Dakota,US,43.20660134,-98.58856175,4,0,0,4,2020-04-27 2:30:52
Iowa,US,43.20405458,-94.20691791,1,0,0,1,2020-04-27 2:30:52
New York,US,43.19898042,-78.74777412,368,21,0,347,2020-04-25 0:00:00
Oregon,US,43.1937027,-117.6227395,6,0,0,6,2020-04-27 2:30:52
South Dakota,US,43.19338568,-100.7195503,1,0,0,1,2020-04-27 2:30:52
Oregon,US,43.17406868,-124.0594514,12,0,0,12,2020-04-27 2:30:52
New York,US,43.15494365,-77.02976528,65,0,0,65,2020-04-25 0:00:00
New York,US,43.14638895,-77.69322942,1316,106,0,1210,2020-04-25 0:00:00
New York,US,43.11363907,-74.41798804,62,0,0,62,2020-04-25 0:00:00
New York,US,43.10904162,-73.86653895,330,11,0,319,2020-04-25 0:00:00
Michigan,US,43.09052506,-83.22153148,165,24,0,141,2020-04-27 2:30:52
Iowa,US,43.08310673,-95.62474482,5,0,0,5,2020-04-27 2:30:52
Iowa,US,43.08247182,-95.15096481,3,0,0,3,2020-04-27 2:30:52
Iowa,US,43.08221074,-96.1767568,7,0,0,7,2020-04-27 2:30:52
Iowa,US,43.08178477,-93.73454884,3,0,0,3,2020-04-27 2:30:52
Iowa,US,43.08177563,-93.2612239,14,0,0,14,2020-04-27 2:30:52
Wisconsin,US,43.06601594,-89.41733797,405,21,0,384,2020-04-27 2:30:52
Iowa,US,43.06001295,-92.31773347,4,0,0,4,2020-04-27 2:30:52
Wyoming,US,43.05607708,-104.4758896,2,0,0,2,2020-04-27 2:30:52
Wyoming,US,43.04183996,-108.6296893,91,0,0,91,2020-04-27 2:30:52
Vermont,US,43.03519828,-73.09048868,40,1,0,39,2020-04-27 2:30:52
Michigan,US,43.03197711,-85.54934642,1031,32,0,999,2020-04-27 2:30:52
Michigan,US,43.02244215,-83.70589709,1467,161,0,1306,2020-04-27 2:30:52
Wisconsin,US,43.02054068,-88.77529134,39,0,0,39,2020-04-27 2:30:52
Wisconsin,US,43.01833055,-88.30431188,307,14,0,293,2020-04-27 2:30:52
South Dakota,US,43.00924485,-97.39467635,26,0,0,26,2020-04-27 2:30:52
New York,US,43.00491923,-76.19971155,692,25,0,667,2020-04-25 0:00:00
Wisconsin,US,43.00486062,-87.96733172,2629,162,0,2467,2020-04-27 2:30:52
New York,US,43.0022601,-78.19135193,144,3,0,141,2020-04-25 0:00:00
Idaho,US,43.0012336,-114.1358773,22,0,0,22,2020-04-27 2:30:52
Wisconsin,US,43.00050278,-90.13469017,7,0,0,7,2020-04-27 2:30:52
South Dakota,US,42.98914167,-97.88592746,4,0,0,4,2020-04-27 2:30:52
Vermont,US,42.986982,-72.71268875,69,2,0,67,2020-04-27 2:30:52
New Hampshire,US,42.98499744,-71.12883377,619,1,0,618,2020-04-27 2:30:52
Wyoming,US,42.97272268,-105.5081848,16,0,0,16,2020-04-27 2:30:52
Idaho,US,42.96927962,-114.8108306,9,0,0,9,2020-04-27 2:30:52
Wyoming,US,42.96180148,-106.797885,49,0,0,49,2020-04-27 2:30:52
Michigan,US,42.95996803,-85.9969107,180,9,0,171,2020-04-27 2:30:52
Michigan,US,42.953928,-84.14585902,130,7,0,123,2020-04-27 2:30:52
Michigan,US,42.94502238,-85.07413319,43,2,0,41,2020-04-27 2:30:52
Michigan,US,42.94400871,-84.60145248,109,9,0,100,2020-04-27 2:30:52
Michigan,US,42.92655373,-82.67937954,302,18,0,284,2020-04-27 2:30:52
New Hampshire,US,42.92015988,-72.25311043,36,0,0,36,2020-04-27 2:30:52
New York,US,42.91653905,-75.67266639,123,5,0,118,2020-04-25 0:00:00
New Hampshire,US,42.91537785,-71.7200253,824,2,0,822,2020-04-27 2:30:52
South Dakota,US,42.91296147,-96.97656917,5,0,0,5,2020-04-27 2:30:52
New York,US,42.91261714,-76.55731592,47,1,0,46,2020-04-25 0:00:00
New York,US,42.90123494,-74.44011632,47,1,0,46,2020-04-25 0:00:00
Wisconsin,US,42.8671731,-90.7063218,30,3,0,27,2020-04-27 2:30:52
Iowa,US,42.86271799,-91.8441231,15,0,0,15,2020-04-27 2:30:52
Idaho,US,42.85518524,-113.6357257,10,0,0,10,2020-04-27 2:30:52
New York,US,42.85145728,-77.30874425,84,9,0,75,2020-04-25 0:00:00
Iowa,US,42.84443388,-91.34133693,12,1,0,11,2020-04-27 2:30:52
South Dakota,US,42.83112163,-96.6557828,12,0,0,12,2020-04-27 2:30:52
New York,US,42.81668777,-74.05278291,449,15,0,434,2020-04-25 0:00:00
New York,US,42.78081007,-76.82497064,38,0,0,38,2020-04-25 0:00:00
Iowa,US,42.7764426,-94.20722537,4,0,0,4,2020-04-27 2:30:52
Iowa,US,42.77461496,-92.31795937,41,2,0,39,2020-04-27 2:30:52
Idaho,US,42.77149116,-111.5597683,1,0,0,1,2020-04-27 2:30:52
Wyoming,US,42.76558279,-109.9130922,3,0,0,3,2020-04-27 2:30:52
New York,US,42.76249024,-78.73063652,2954,207,0,2747,2020-04-25 0:00:00
Wisconsin,US,42.74753117,-88.05941254,270,10,0,260,2020-04-27 2:30:52
Iowa,US,42.737633,-96.21366621,11,0,0,11,2020-04-27 2:30:52
Iowa,US,42.73545875,-95.15100162,4,0,0,4,2020-04-27 2:30:52
Iowa,US,42.73538914,-95.62389402,2,0,0,2,2020-04-27 2:30:52
,Bulgaria,42.7339,25.4858,1300,56,205,1039,2020-04-27 2:30:33
Iowa,US,42.73305373,-93.73515113,2,0,0,2,2020-04-27 2:30:52
Iowa,US,42.73270384,-93.26256925,2,0,0,2,2020-04-27 2:30:52
Iowa,US,42.73172833,-92.79015971,4,0,0,4,2020-04-27 2:30:52
New York,US,42.72596275,-77.77966158,60,5,0,55,2020-04-25 0:00:00
Nebraska,US,42.71985036,-103.1313774,0,0,0,0,2020-04-27 2:30:52
New York,US,42.71348136,-73.51089874,242,11,0,231,2020-04-25 0:00:00
,Montenegro,42.708678,19.37439,321,7,153,161,2020-04-27 2:30:33
New York,US,42.70145109,-78.22199579,59,5,0,54,2020-04-25 0:00:00
Idaho,US,42.69254894,-112.8395742,2,0,0,2,2020-04-27 2:30:52
Michigan,US,42.69158356,-82.92752801,5203,520,0,4683,2020-04-27 2:30:52
Idaho,US,42.68891267,-114.2655033,46,2,0,44,2020-04-27 2:30:52
Oregon,US,42.68762984,-121.6496461,36,0,0,36,2020-04-27 2:30:52
Wisconsin,US,42.6794956,-89.60243287,11,0,0,11,2020-04-27 2:30:52
Wisconsin,US,42.67151616,-89.071479,151,5,0,146,2020-04-27 2:30:52
Idaho,US,42.67002716,-112.2233311,8,0,0,8,2020-04-27 2:30:52
Massachusetts,US,42.6687626,-70.94687179,7489,336,0,7153,2020-04-27 2:30:52
Wisconsin,US,42.66858202,-88.54163073,135,8,0,127,2020-04-27 2:30:52
Michigan,US,42.66090111,-83.38595416,6928,620,0,6308,2020-04-27 2:30:52
Wisconsin,US,42.66005229,-90.1317729,4,0,0,4,2020-04-27 2:30:52
Nebraska,US,42.63758421,-97.89178836,2,0,0,2,2020-04-27 2:30:52
New York,US,42.63505484,-77.10369919,17,1,0,16,2020-04-25 0:00:00
New York,US,42.63492579,-75.03151402,60,4,0,56,2020-04-25 0:00:00
Michigan,US,42.60302282,-83.91297209,315,14,0,301,2020-04-27 2:30:52
,Kosovo,42.602636,20.902977,510,12,93,405,2020-04-27 2:30:33
New York,US,42.60060306,-73.97723916,948,32,0,916,2020-04-25 0:00:00
Nebraska,US,42.5988851,-97.25311951,0,0,0,0,2020-04-27 2:30:52
Michigan,US,42.59716886,-84.37472069,406,9,0,397,2020-04-27 2:30:52
Michigan,US,42.59599185,-84.83740035,115,5,0,110,2020-04-27 2:30:52
Michigan,US,42.59513984,-85.30834519,29,1,0,28,2020-04-27 2:30:52
New York,US,42.59509207,-76.07048931,28,0,0,28,2020-04-25 0:00:00
Michigan,US,42.59147037,-85.89102866,69,1,0,68,2020-04-27 2:30:52
New York,US,42.58831742,-74.4433903,35,0,0,35,2020-04-25 0:00:00
Massachusetts,US,42.58119713,-72.58602547,226,32,0,194,2020-04-27 2:30:52
Idaho,US,42.58016894,-116.1693871,8,0,0,8,2020-04-27 2:30:52
Wisconsin,US,42.57639354,-88.04051686,339,7,0,332,2020-04-27 2:30:52
Nebraska,US,42.54502621,-101.1244332,1,0,0,1,2020-04-27 2:30:52
,Andorra,42.5063,1.5218,738,40,344,354,2020-04-27 2:30:33
New York,US,42.49430041,-75.60887553,93,0,0,93,2020-04-25 0:00:00
Nebraska,US,42.49188363,-96.86782408,2,0,0,2,2020-04-27 2:30:52
Massachusetts,US,42.48607732,-71.39049229,12648,670,0,11978,2020-04-27 2:30:52
Iowa,US,42.47104597,-91.3664492,4,0,0,4,2020-04-27 2:30:52
Iowa,US,42.4709188,-91.83510825,12,0,0,12,2020-04-27 2:30:52
Iowa,US,42.4704581,-92.30524729,714,9,0,705,2020-04-27 2:30:52
Iowa,US,42.46815349,-90.88181925,80,1,0,79,2020-04-27 2:30:52
Oregon,US,42.45911325,-124.157282,4,0,0,4,2020-04-27 2:30:52
New York,US,42.44945765,-76.47229843,126,0,0,126,2020-04-25 0:00:00
Oregon,US,42.43201126,-122.7289309,49,0,0,49,2020-04-27 2:30:52
Iowa,US,42.42853483,-94.17987389,4,0,0,4,2020-04-27 2:30:52
Iowa,US,42.40183723,-92.78829551,8,0,0,8,2020-04-27 2:30:52
New York,US,42.39184015,-76.8773299,7,0,0,7,2020-04-25 0:00:00
Nebraska,US,42.39040144,-96.56656425,403,0,0,403,2020-04-27 2:30:52
Iowa,US,42.38979414,-96.0459439,409,1,0,408,2020-04-27 2:30:52
Iowa,US,42.38382428,-93.70197703,7,0,0,7,2020-04-27 2:30:52
Iowa,US,42.38353877,-93.23654611,6,0,0,6,2020-04-27 2:30:52
Massachusetts,US,42.37428441,-73.20524838,428,31,0,397,2020-04-27 2:30:52
Oregon,US,42.3665549,-123.5561938,20,1,0,19,2020-04-27 2:30:52
Illinois,US,42.36542373,-90.21094405,11,0,0,11,2020-04-27 2:30:52
Idaho,US,42.35440512,-114.6685381,156,11,0,145,2020-04-27 2:30:52
Illinois,US,42.35129217,-89.662598,16,0,0,16,2020-04-27 2:30:52
Massachusetts,US,42.35026951,-71.90493363,4572,183,0,4389,2020-04-27 2:30:52
Massachusetts,US,42.33997957,-72.65898478,427,20,0,407,2020-04-27 2:30:52
Illinois,US,42.33641854,-89.16085327,318,8,0,310,2020-04-27 2:30:52
Massachusetts,US,42.3279514,-71.07850442,11543,391,0,11152,2020-04-27 2:30:52
Illinois,US,42.32451172,-88.45248227,513,28,0,485,2020-04-27 2:30:52
Illinois,US,42.32359279,-88.82345779,76,8,0,68,2020-04-27 2:30:52
Illinois,US,42.3224907,-88.00367925,2990,118,0,2872,2020-04-27 2:30:52
,Georgia,42.3154,43.3569,486,6,149,331,2020-04-27 2:30:33
Idaho,US,42.28347888,-113.6012409,12,1,0,11,2020-04-27 2:30:52
Michigan,US,42.28098405,-83.281255,15748,1580,0,14168,2020-04-27 2:30:52
New York,US,42.275797,-74.12384884,110,5,0,105,2020-04-25 0:00:00
New York,US,42.2689144,-77.3829924,207,33,0,174,2020-04-25 0:00:00
Nebraska,US,42.26434853,-97.60122773,1,0,0,1,2020-04-27 2:30:52
Wyoming,US,42.26376367,-110.6563997,9,0,0,9,2020-04-27 2:30:52
New York,US,42.25748406,-78.02750466,35,2,0,33,2020-04-25 0:00:00
Michigan,US,42.253105,-83.83853204,1001,50,0,951,2020-04-27 2:30:52
Michigan,US,42.25190229,-86.01939087,35,2,0,33,2020-04-27 2:30:52
New York,US,42.24819348,-73.63089095,143,13,0,130,2020-04-25 0:00:00
Michigan,US,42.24807035,-84.42258681,327,16,0,311,2020-04-27 2:30:52
New York,US,42.24778241,-78.67923096,45,0,0,45,2020-04-25 0:00:00
Michigan,US,42.24633834,-85.00493569,202,10,0,192,2020-04-27 2:30:52
Michigan,US,42.24542231,-85.53038622,292,11,0,281,2020-04-27 2:30:52
New York,US,42.2276921,-79.36691763,29,3,0,26,2020-04-25 0:00:00
Nebraska,US,42.22079243,-103.0878834,1,0,0,1,2020-04-27 2:30:52
Nebraska,US,42.20934475,-97.11926964,1,0,0,1,2020-04-27 2:30:52
New York,US,42.19837623,-74.96709306,58,4,0,54,2020-04-25 0:00:00
Nebraska,US,42.17695516,-98.0666283,2,0,0,2,2020-04-27 2:30:52
Iowa,US,42.17178824,-90.57354837,5,0,0,5,2020-04-27 2:30:52
New York,US,42.16852837,-76.30835812,71,5,0,66,2020-04-25 0:00:00
Massachusetts,US,42.16073095,-71.20530408,5288,400,0,4888,2020-04-27 2:30:52
New York,US,42.15903158,-75.81326086,257,17,0,240,2020-04-25 0:00:00
